1958-05-09,22.5,12.8
1958-05-10,18.5,10.5
1958-05-11,22.2,12.6
1958-05-12,30,15.5
1958-05-13,29,21.4
1958-05-14,26.8,19
1958-05-15,27,18.6
1958-05-16,28,18.6
1958-05-17,29,17.6
1958-05-18,31.7,20.7
1958-05-19,29,17.8
1958-05-20,29.5,19.6
1958-05-21,28.4,18.3
1958-05-22,27,12.8
1958-05-23,23.1,13.4
1958-05-24,21.2,12.7
1958-05-25,26,13
1958-05-26,25.5,15.6
1958-05-27,21,13.6
1958-05-28,22,13.4
1958-05-29,22.8,13.6
1958-05-30,22.3,13.8
1958-05-31,24.2,13.7
1958-06-01,25.2,15.2
1958-06-02,26,16.8
1958-06-03,26.2,17.5
1958-06-04,26.8,17.4
1958-06-05,25.7,18.2
1958-06-06,27.5,17.8
1958-06-07,27.2,17.6
1958-06-08,24,16.4
1958-06-09,21,14.4
1958-06-10,21.4,13.9
1958-06-11,23.8,13.2
1958-06-12,31.3,16.8
1958-06-13,35.2,21
1958-06-14,36.2,26.7
1958-06-15,31,21.4
1958-06-16,25.2,16.4
1958-06-17,23.2,14.6
1958-06-18,21.4,14.2
1958-06-19,22,13.8
1958-06-20,22.6,13.6
1958-06-21,26.3,13.7
1958-06-22,27.6,13.2
1958-06-23,27.6,15.7
1958-06-24,29.2,18.2
1958-06-25,30.2,20
1958-06-26,31,21.6
1958-06-27,29.8,22
1958-06-28,28.4,18.8
1958-06-29,30,20.2
1958-06-30,28.5,19
1958-07-01,25.6,15.8
1958-07-02,24.6,16
1958-07-03,28.4,16.4
1958-07-04,30.7,18.2
1958-07-05,31,21.2
1958-07-06,30,20.4
1958-07-07,30,22
1958-07-08,29,17
1958-07-09,26.6,18
1958-07-10,24.2,17.8
1958-07-11,25.2,15.8
1958-07-12,30,15.4
1958-07-13,32,20.6
1958-07-14,27.8,16.8
1958-07-15,26.8,16.8
1958-07-16,26.6,16.4
1958-07-17,26.5,17
1958-07-18,31,17.5
1958-07-19,31.3,20.9
1958-07-20,28,17.5
1958-07-21,27.5,17
1958-07-22,28.2,17.8
1958-07-23,28.2,16.6
1958-07-24,28,19.8
1958-07-25,27.6,16
1958-07-26,27.3,17
1958-07-27,27,17.2
1958-07-28,30.2,19.2
1958-07-29,30.4,21.4
1958-07-30,29.5,20.2
1958-07-31,28.2,17.6
1958-08-01,27.6,17.2
1958-08-02,29.5,20
1958-08-03,29.7,22
1958-08-04,31.6,22.2
1958-08-05,30.2,21.2
1958-08-06,28.5,18.8
1958-08-07,29.2,18.4
1958-08-08,29.8,19.8
1958-08-09,30.1,21.4
1958-08-10,27.8,18.3
1958-08-11,25.4,18
1958-08-12,29.5,16.8
1958-08-13,29.2,18
1958-08-14,28.4,19.2
1958-08-15,26.8,18
1958-08-16,28,18.3
1958-08-17,31,17.8
1958-08-18,30.6,21.8
1958-08-19,30,21.6
1958-08-20,28,19.8
1958-08-21,28.1,16.1
1958-08-22,34.2,19.3
1958-08-23,38.2,25
1958-08-24,37.7,25.7
1958-08-25,34.8,23.7
1958-08-26,34.3,24.8
1958-08-27,34.2,25
1958-08-28,30,20.8
1958-08-29,26.3,18.4
1958-08-30,25,17
1958-08-31,25,16.4
1958-09-01,25.2,16.4
1958-09-02,25.2,18
1958-09-03,27.8,17.3
1958-09-04,32,19.4
1958-09-05,27.6,20.1
1958-09-06,26.8,17.8
1958-09-07,25.5,16.2
1958-09-08,23.4,15.8
1958-09-09,22.6,16.2
1958-09-10,23.8,15.4
1958-09-11,27.4,16
1958-09-12,32.6,19.8
1958-09-13,26.6,17.5
1958-09-14,27,15.8
1958-09-15,25.8,15.3
1958-09-16,25.2,17
1958-09-17,22.2,16.2
1958-09-18,23,15
1958-09-19,29,15.6
1958-09-20,31.7,22.2
1958-09-21,29,19.6
1958-09-22,28.4,19.4
1958-09-23,29.2,19.2
1958-09-24,33.5,20
1958-09-25,28.5,17.8
1958-09-26,25.5,17.4
1958-09-27,26,16.4
1958-09-28,24.7,15
1958-09-29,23.2,15.6
1958-09-30,25.9,14.6
1958-10-01,26.6,15.8
1958-10-02,24.4,15.4
1958-10-03,23.3,14.8
1958-10-04,23.4,14.8
1958-10-05,23,14
1958-10-06,22,15.3
1958-10-07,24.6,15
1958-10-08,27.6,17
1958-10-09,26.8,18
1958-10-10,24.2,15.7
1958-10-11,23,15.2
1958-10-12,22.2,15
1958-10-13,23,14.4
1958-10-14,23,14
1958-10-15,22.8,14.4
1958-10-16,21.6,14
1958-10-17,21.8,14.4
1958-10-18,26.4,15.8
1958-10-19,26.5,17.4
1958-10-20,29.2,17.3
1958-10-21,24.2,14.8
1958-10-22,23.6,15
1958-10-23,24.5,14.2
1958-10-24,21.8,12.7
1958-10-25,22.4,13
1958-10-26,20.6,13
1958-10-27,18.8,13.2
1958-10-28,19.6,12.4
1958-10-29,21,13.2
1958-10-30,22.6,13.2
1958-10-31,25.2,14.3
1958-11-01,25,16.7
1958-11-02,19.4,13.2
1958-11-03,18.6,14.4
1958-11-04,20.2,13.2
1958-11-05,20.7,13.2
1958-11-06,20.4,13.2
1958-11-07,23,13.7
1958-11-08,24.2,15
1958-11-09,25.7,15.8
1958-11-10,26.7,17
1958-11-11,19.7,13.2
1958-11-12,22,12.8
1958-11-13,19.3,14.2
1958-11-14,20.2,12.5
1958-11-15,23,15.2
1958-11-16,23.5,15.8
1958-11-17,23.2,15.7
1958-11-18,23.9,15.2
1958-11-19,22.5,16.4
1958-11-20,19,11.7
1958-11-21,15.6,10
1958-11-22,10.5,4
1958-11-23,13.8,5
1958-11-24,17.8,9.4
1958-11-25,15.6,6.6
1958-11-26,15.2,7
1958-11-27,15.5,7.8
1958-11-28,21.3,12
1958-11-29,20.3,12
1958-11-30,13.8,9.5
1958-12-01,13.8,8.6
1958-12-02,16,9.4
1958-12-03,12.5,9.4
1958-12-04,17,9.3
1958-12-05,19.4,10.8
1958-12-06,18.8,10.8
1958-12-07,21.5,12.8
1958-12-08,15.2,11.3
1958-12-09,13.8,10
1958-12-10,14.8,9
1958-12-11,15.5,8.2
1958-12-12,16.4,8.2
1958-12-13,18.4,11.1
1958-12-14,11.8,8.8
1958-12-15,15.6,8.8
1958-12-16,15.6,9.8
1958-12-17,16.3,10.1
1958-12-18,16.8,9.2
1958-12-19,17,10.6
1958-12-20,18.7,10.3
1958-12-21,17.9,11.4
1958-12-22,16.7,9.8
1958-12-23,17.7,10
1958-12-24,19,11.1
1958-12-25,20.2,11.2
1958-12-26,21.6,12.2
1958-12-27,15.2,10.5
1958-12-28,15.5,8.2
1958-12-29,15.5,9.4
1958-12-30,15.2,9.5
1958-12-31,16.2,8.2
1959-01-01,15.8,8.2
1959-01-02,14.6,8.2
1959-01-03,18.4,8.4
1959-01-04,17.4,10.6
1959-01-05,19.8,10.8
1959-01-06,15.8,9
1959-01-07,9.2,4.5
1959-01-08,8.6,4.5
1959-01-09,13.8,6.8
1959-01-10,17,7.6
1959-01-11,17,9.4
1959-01-12,13.2,8.1
1959-01-13,15.7,8.2
1959-01-14,14.4,10.1
1959-01-15,12.8,7.8
1959-01-16,14.5,7.8
1959-01-17,16.5,9
1959-01-18,17.3,9.4
1959-01-19,9.6,3.4
1959-01-20,7.4,3.3
1959-01-21,9,3.6
1959-01-22,9.5,5.2
1959-01-23,11.4,6
1959-01-24,11.8,7
1959-01-25,13.2,5.8
1959-01-26,14.5,6.6
1959-01-27,16.8,8.4
1959-01-28,16,8.8
1959-01-29,10.4,5.5
1959-01-30,8.5,3.8
1959-01-31,8,3.6
1959-02-01,7.8,3.2
1959-02-02,10.4,3.2
1959-02-03,10.4,4
1959-02-04,11.2,5.3
1959-02-05,8.7,2.2
1959-02-06,8,-1
1959-02-07,12.2,3.8
1959-02-08,8.7,3.8
1959-02-09,8.6,1.3
1959-02-10,10.7,1.4
1959-02-11,15.2,4.4
1959-02-12,11,4.8
1959-02-13,7.2,4.5
1959-02-14,6.5,3.3
1959-02-15,5.6,0
1959-02-16,4.7,-0.5
1959-02-17,7.6,3
1959-02-18,7.8,3
1959-02-19,6.8,3.5
1959-02-20,6,1.3
1959-02-21,8.2,1.4
1959-02-22,10.3,2.2
1959-02-23,10.4,4
1959-02-24,8.5,-2
1959-02-25,3.7,-1.9
1959-02-26,5.7,1.3
1959-02-27,3.6,-0.2
1959-02-28,5.1,-0.3
1959-03-01,6.6,1.8
1959-03-02,7.8,3.3
1959-03-03,8.6,1.1
1959-03-04,7,2.6
1959-03-05,6.5,2
1959-03-06,8.4,2
1959-03-07,10.4,3.3
1959-03-08,13.3,4.2
1959-03-09,18.6,8.7
1959-03-10,19.6,11.1
1959-03-11,22.8,13.8
1959-03-12,24.8,12.6
1959-03-13,16.7,8.7
1959-03-14,24.4,11.8
1959-03-15,26.3,14.2
1959-03-16,19.8,9
1959-03-17,13.7,8.2
1959-03-18,12.8,7.8
1959-03-19,14.2,6.5
1959-03-20,18.3,6.6
1959-03-21,12,7.9
1959-03-22,9.4,5
1959-03-23,11.2,6.4
1959-03-24,13.4,6.2
1959-03-25,11.9,6.4
1959-03-26,11.2,7.1
1959-03-27,15.4,6
1959-03-28,16.2,5.5
1959-03-29,18.8,8.5
1959-03-30,15.6,9.4
1959-03-31,17,7.3
1959-04-01,21.2,8.5
1959-04-02,26.5,13.3
1959-04-03,23.8,14.4
1959-04-04,14.9,9.2
1959-04-05,15.6,7.4
1959-04-06,12.6,6
1959-04-07,18.7,6
1959-04-08,23.2,10
1959-04-09,25.3,14.3
1959-04-10,24.6,15.5
1959-04-11,23.7,13.5
1959-04-12,18.8,10.6
1959-04-13,17.2,8.4
1959-04-14,13,8.3
1959-04-15,17.2,8.8
1959-04-16,22.6,9.8
1959-04-17,19,10.4
1959-04-18,26.1,10.4
1959-04-19,30.2,17
1959-04-20,27,16
1959-04-21,27.7,13.7
1959-04-22,34.9,19.7
1959-04-23,28.6,15.7
1959-04-24,20.2,12
1959-04-25,18.6,9
1959-04-26,25.3,9.8
1959-04-27,30.7,16.6
1959-04-28,24,13.6
1959-04-29,20.5,10.2
1959-04-30,17,10.3
1959-05-01,21.2,8.6
1959-05-02,27.9,12
1959-05-03,27.5,17.8
1959-05-04,26.8,15
1959-05-05,24.5,13.7
1959-05-06,20.8,10.7
1959-05-07,22.3,10.9
1959-05-08,18.8,9
1959-05-09,18.3,9.8
1959-05-10,23.2,10.4
1959-05-11,24.8,13.2
1959-05-12,29.2,16.6
1959-05-13,29.2,21.5
1959-05-14,31.2,21.8
1959-05-15,30.3,17.6
1959-05-16,29.5,17.4
1959-05-17,24.4,14.8
1959-05-18,17.8,11.8
1959-05-19,18.6,10.9
1959-05-20,21.7,11.4
1959-05-21,24.2,12.9
1959-05-22,27,15.8
1959-05-23,31,19.2
1959-05-24,32.5,22
1959-05-25,29,19
1959-05-26,29.4,19.6
1959-05-27,28.6,18
1959-05-28,31.4,20.8
1959-05-29,27.2,16.6
1959-05-30,24.1,13.3
1959-05-31,30,16.4
1959-06-01,32.6,22.2
1959-06-02,26,17.2
1959-06-03,20,13.6
1959-06-04,19.7,13.2
1959-06-05,20.2,12.6
1959-06-06,24.4,11.9
1959-06-07,24.4,14.2
1959-06-08,27.2,15.2
1959-06-09,32.8,20.1
1959-06-10,35.7,23.8
1959-06-11,36.2,25.7
1959-06-12,31.5,22
1959-06-13,30,18.9
1959-06-14,26,15.2
1959-06-15,26.8,12
1959-06-16,28,20
1959-06-17,26.8,14.8
1959-06-18,29.8,15.4
1959-06-19,36,17.4
1959-06-20,30.5,17.2
1959-06-21,28.6,20.6
1959-06-22,28.8,19.4
1959-06-23,28,17.6
1959-06-24,28.4,19.7
1959-06-25,27.4,15.5
1959-06-26,24.8,15.4
1959-06-27,24.9,16
1959-06-28,28,17.4
1959-06-29,26,15.7
1959-06-30,26.7,16.7
1959-07-01,28.4,16
1959-07-02,27.2,17
1959-07-03,25.6,15.6
1959-07-04,23.2,15.8
1959-07-05,24,15.2
1959-07-06,23.4,16
1959-07-07,23.5,15.9
1959-07-08,25.2,15.5
1959-07-09,26.8,15.5
1959-07-10,26,16
1959-07-11,26.2,15.6
1959-07-12,27,16.7
1959-07-13,26.7,16
1959-07-14,25.4,15.6
1959-07-15,25.9,15.2
1959-07-16,25.6,15.8
1959-07-17,28.3,15.5
1959-07-18,30.7,19.5
1959-07-19,30,21
1959-07-20,27.9,19.4
1959-07-21,26.1,17.2
1959-07-22,26.1,17.4
1959-07-23,24.4,17.3
1959-07-24,26,17.8
1959-07-25,27.5,18
1959-07-26,29,19.3
1959-07-27,30.2,21.1
1959-07-28,29.8,19.1
1959-07-29,27.7,17.1
1959-07-30,27.4,17.9
1959-07-31,26.8,17.2
1959-08-01,28.5,16.4
1959-08-02,29.4,21
1959-08-03,30.1,19.5
1959-08-04,26.6,16.5
1959-08-05,26.7,16.9
1959-08-06,27.2,16.3
1959-08-07,29.5,17.8
1959-08-08,30.6,21
1959-08-09,27.1,17.3
1959-08-10,27.7,17.8
1959-08-11,27.6,17.8
1959-08-12,27.2,17.4
1959-08-13,27.8,19
1959-08-14,29,20
1959-08-15,30.6,20.9
1959-08-16,28.3,17.2
1959-08-17,26.4,18.1
1959-08-18,26.2,18
1959-08-19,26.5,17.5
1959-08-20,27.4,16.4
1959-08-21,25.8,16.7
1959-08-22,26.5,16.8
1959-08-23,28.7,16.6
1959-08-24,28.1,17.4
1959-08-25,27.3,17.6
1959-08-26,27.2,17.6
1959-08-27,30.4,18.1
1959-08-28,29.1,19.5
1959-08-29,27.3,19.2
1959-08-30,25.3,16.1
1959-08-31,26.8,16.3
1959-09-01,28.3,16.1
1959-09-02,28.6,15.5
1959-09-03,28.4,17.6
1959-09-04,27.6,18.6
1959-09-05,26.2,17.9
1959-09-06,28.7,16.4
1959-09-07,28.7,18.5
1959-09-08,31.4,21.1
1959-09-09,25.6,18.2
1959-09-10,23.2,17.2
1959-09-11,21.3,15.4
1959-09-12,23.3,14.9
1959-09-13,21.2,14.5
1959-09-14,21.4,13.8
1959-09-15,24.6,15.7
1959-09-16,27.8,15.4
1959-09-17,27.2,17
1959-09-18,24.6,15
1959-09-19,23.8,15.4
1959-09-20,24.1,15.8
1959-09-21,21.4,16.6
1959-09-22,22.8,15.5
1959-09-23,27.7,15.7
1959-09-24,30.4,19.9
1959-09-25,24.8,17
1959-09-26,23.6,15.2
1959-09-27,25.1,15
1959-09-28,30.5,14.6
1959-09-29,23.8,16.4
1959-09-30,24.7,14.6
1959-10-01,25.6,15.4
1959-10-02,23.6,14.7
1959-10-03,21,14
1959-10-04,22.6,13.5
1959-10-05,24.2,12
1959-10-06,21.3,13.6
1959-10-07,23.5,13
1959-10-08,27.7,13.4
1959-10-09,28.1,18.3
1959-10-10,28.3,16.7
1959-10-11,24.8,16.5
1959-10-12,21.1,13.9
1959-10-13,22.5,12.6
1959-10-14,23.1,14
1959-10-15,24.4,13.4
1959-10-16,24.7,16.1
1959-10-17,25.4,16
1959-10-18,20.6,13.8
1959-10-19,21.6,12.4
1959-10-20,25.4,14
1959-10-21,22,13.6
1959-10-22,20.6,13.6
1959-10-23,22.7,13.3
1959-10-24,22.3,13.8
1959-10-25,24.2,14.1
1959-10-26,21.7,12.6
1959-10-27,17.7,11
1959-10-28,19.3,12.2
1959-10-29,21.7,11.8
1959-10-30,24.7,13.5
1959-10-31,26.1,13.8
1959-11-01,27.6,18.8
1959-11-02,27.5,20.8
1959-11-03,26,19.3
1959-11-04,27.7,16
1959-11-05,18.4,12.7
1959-11-06,17,12.2
1959-11-07,20.3,12
1959-11-08,22.8,13.6
1959-11-09,25.7,15.3
1959-11-10,26.3,16.4
1959-11-11,19.4,13.7
1959-11-12,17.6,11.3
1959-11-13,17.2,10.2
1959-11-14,20.4,9.2
1959-11-15,20.3,12.6
1959-11-16,16.7,11
1959-11-17,19.4,10.3
1959-11-18,21.5,11.8
1959-11-19,18.8,11
1959-11-20,17.4,9.6
1959-11-21,20.9,11
1959-11-22,17.6,11
1959-11-23,18.8,10.7
1959-11-24,17.7,9.7
1959-11-25,13,5.8
1959-11-26,16.8,7.1
1959-11-27,19,8.8
1959-11-28,15.2,8.7
1959-11-29,10.5,5.4
1959-11-30,12.7,4
1959-12-01,12.6,5.4
1959-12-02,15.5,6.1
1959-12-03,18.5,8.4
1959-12-04,18.1,9.8
1959-12-05,16.2,9.6
1959-12-06,17,8.6
1959-12-07,20,10.8
1959-12-08,14.8,9.6
1959-12-09,16.7,9.3
1959-12-10,17.4,8.9
1959-12-11,17.4,8.2
1959-12-12,16.2,7.7
1959-12-13,19.6,9.2
1959-12-14,18.6,11.7
1959-12-15,17.4,9.9
1959-12-16,20.4,11.1
1959-12-17,23.8,13.7
1959-12-18,19.4,13.8
1959-12-19,17.6,9
1959-12-20,13,7.5
1959-12-21,13,7.8
1959-12-22,11.3,6
1959-12-23,14.8,6.5
1959-12-24,14.8,7.5
1959-12-25,13.7,7.7
1959-12-26,17.3,7.8
1959-12-27,12.8,7
1959-12-28,12.4,6.6
1959-12-29,13.8,6.2
1959-12-30,15,7.4
1959-12-31,14.6,8.5
1960-01-01,9.7,4.3
1960-01-02,6.8,3.5
1960-01-03,10.9,6.4
1960-01-04,14,7
1960-01-05,15.2,6.6
1960-01-06,12.9,7.5
1960-01-07,8.7,6
1960-01-08,11.4,7.6
1960-01-09,10.8,5.8
1960-01-10,12.6,6.3
1960-01-11,16.1,7
1960-01-12,19.4,9.3
1960-01-13,21.9,10
1960-01-14,23.4,14
1960-01-15,26.3,15.5
1960-01-16,20.6,10.6
1960-01-17,20.5,7.4
1960-01-18,22.2,9
1960-01-19,21.2,10
1960-01-20,13.1,7.7
1960-01-21,13.8,6.8
1960-01-22,8.9,6.9
1960-01-23,8.1,3.6
1960-01-24,7.4,0.7
1960-01-25,10.4,2.1
1960-01-26,8.4,3.9
1960-01-27,10.3,3.8
1960-01-28,10.6,4.5
1960-01-29,12.4,5.1
1960-01-30,11.5,6.5
1960-01-31,17.3,6.5
1960-02-01,17.2,7.9
1960-02-02,15.9,9.4
1960-02-03,10.1,4
1960-02-04,7.6,3
1960-02-05,6.5,3
1960-02-06,13.5,3.3
1960-02-07,17.1,5.5
1960-02-08,17.4,7.9
1960-02-09,18.2,8.7
1960-02-10,16,6.5
1960-02-11,15.7,7.3
1960-02-12,14.8,7.9
1960-02-13,15.8,6.5
1960-02-14,18.6,7.7
1960-02-15,20.2,11
1960-02-16,22.6,12.3
1960-02-17,23.1,12.9
1960-02-18,16.5,9.4
1960-02-19,21.2,8.2
1960-02-20,26.7,11.8
1960-02-21,20.7,10.3
1960-02-22,15.5,9.3
1960-02-23,18.4,8.6
1960-02-24,20.2,10.1
1960-02-25,15,9
1960-02-26,15.5,7.2
1960-02-27,19,8
1960-02-28,18,10.8
1960-02-29,13.6,8.2
1960-03-01,11.9,7.3
1960-03-02,11.2,5.8
1960-03-03,17,5.9
1960-03-04,18.4,9.2
1960-03-05,13.9,8.8
1960-03-06,17,8.1
1960-03-07,13.8,6.6
1960-03-08,11.4,6.5
1960-03-09,18.9,5.3
1960-03-10,16.6,8.9
1960-03-11,12,8.2
1960-03-12,11.5,6
1960-03-13,13.8,2.3
1960-03-14,15.6,6.4
1960-03-15,14.9,5.9
1960-03-16,15.3,6.1
1960-03-17,18.8,8.5
1960-03-18,23,11.6
1960-03-19,25,15.4
1960-03-20,21.2,14
1960-03-21,21,8.4
1960-03-22,11.4,6.4
1960-03-23,12.9,4.6
1960-03-24,9.8,5.6
1960-03-25,12.1,7
1960-03-26,16.8,7.2
1960-03-27,22.5,11
1960-03-28,24.6,14
1960-03-29,27.3,16.5
1960-03-30,28.3,17.8
1960-03-31,26.4,10.3
1960-04-01,17,8.5
1960-04-02,24,10.4
1960-04-03,23.5,9.5
1960-04-04,13.5,8.1
1960-04-05,16.1,9.5
1960-04-06,22.1,9.6
1960-04-07,20.6,10.6
1960-04-08,14,8.8
1960-04-09,12.2,7.2
1960-04-10,13.8,7.7
1960-04-11,17.6,8
1960-04-12,19.5,10.4
1960-04-13,22.4,12.2
1960-04-14,26.2,15.3
1960-04-15,28.2,18.5
1960-04-16,30.2,21.4
1960-04-17,25.8,13.8
1960-04-18,16.7,10.5
1960-04-19,17.1,9.3
1960-04-20,21.1,8.2
1960-04-21,25.6,12.2
1960-04-22,27.1,16.5
1960-04-23,28.8,19.4
1960-04-24,28.9,17.4
1960-04-25,22.2,14.6
1960-04-26,18.4,11.2
1960-04-27,17.6,9.2
1960-04-28,16.7,9.7
1960-04-29,17.2,9.4
1960-04-30,22.9,9
1960-05-01,28.4,13.2
1960-05-02,30.6,20.4
1960-05-03,32.3,22
1960-05-04,32.2,23.8
1960-05-05,32.2,23.3
1960-05-06,32.4,24.4
1960-05-07,33.9,25.2
1960-05-08,32,18.7
1960-05-09,27.4,15.5
1960-05-10,28.4,15.8
1960-05-11,19.3,13.5
1960-05-12,19.6,11.5
1960-05-13,22.4,10.3
1960-05-14,20.2,10.6
1960-05-15,21.8,11.2
1960-05-16,22.4,12.6
1960-05-17,23.2,14.9
1960-05-18,27.4,13.9
1960-05-19,30.8,19
1960-05-20,30.2,21.9
1960-05-21,34,23
1960-05-22,33.6,25.3
1960-05-23,32,22.8
1960-05-24,33.4,23.9
1960-05-25,34.7,23.4
1960-05-26,27.4,19.1
1960-05-27,31,19.1
1960-05-28,32.7,17.6
1960-05-29,22.2,14.6
1960-05-30,22.7,13.3
1960-05-31,27,14.7
1960-06-01,33.6,20.1
1960-06-02,29.6,16.3
1960-06-03,21.5,14.2
1960-06-04,21,12.5
1960-06-05,22.1,12.3
1960-06-06,29.6,13.8
1960-06-07,32.6,18.6
1960-06-08,29.8,20.7
1960-06-09,26.3,17.7
1960-06-10,27.7,16.8
1960-06-11,29.7,20.1
1960-06-12,30.2,19.3
1960-06-13,28.8,19.8
1960-06-14,24.6,15.8
1960-06-15,23.4,15.8
1960-06-16,24.4,15
1960-06-17,27.1,16.6
1960-06-18,29.3,18
1960-06-19,26.6,17.9
1960-06-20,24.2,16
1960-06-21,23.2,16.2
1960-06-22,23.9,14.9
1960-06-23,24.1,15
1960-06-24,26,15
1960-06-25,26.5,14.3
1960-06-26,27.6,15
1960-06-27,29.9,17.3
1960-06-28,27.8,18.6
1960-06-29,28.8,18.4
1960-06-30,28.6,16.7
1960-07-01,26.4,17.1
1960-07-02,26.5,17.4
1960-07-03,28.2,18
1960-07-04,29.9,18.8
1960-07-05,35.4,22.5
1960-07-06,28.8,18.6
1960-07-07,24.7,16.7
1960-07-08,27.9,15.5
1960-07-09,29.5,18
1960-07-10,30.6,20.5
1960-07-11,28.6,19.6
1960-07-12,26,16.9
1960-07-13,28.3,16.8
1960-07-14,27.6,18
1960-07-15,26.9,17.4
1960-07-16,27.5,16.8
1960-07-17,32.3,18.3
1960-07-18,31.2,21.9
1960-07-19,30.1,20
1960-07-20,30.9,21.6
1960-07-21,29.4,20.4
1960-07-22,29.6,20.6
1960-07-23,30.2,20.5
1960-07-24,30.3,21
1960-07-25,28.4,20.7
1960-07-26,26.5,17.3
1960-07-27,25.9,17.4
1960-07-28,27.4,15.7
1960-07-29,28.2,15.8
1960-07-30,27.8,16.7
1960-07-31,26.4,16.1
1960-08-01,26.7,17.2
1960-08-02,29,16.1
1960-08-03,28.7,17.2
1960-08-04,29.4,19.7
1960-08-05,30.3,20.7
1960-08-06,29.6,21.5
1960-08-07,30.5,20.4
1960-08-08,31,22.4
1960-08-09,29.2,19.7
1960-08-10,28.7,17.7
1960-08-11,25.9,18.8
1960-08-12,29.6,18.6
1960-08-13,31.4,19.7
1960-08-14,31.3,19.2
1960-08-15,31.7,21.8
1960-08-16,34.6,23.9
1960-08-17,33.2,23.2
1960-08-18,29.8,18.8
1960-08-19,31.6,20
1960-08-20,30.7,18.9
1960-08-21,31.4,20.9
1960-08-22,29.2,19.8
1960-08-23,24.8,18.2
1960-08-24,26.5,18.3
1960-08-25,29.7,17.1
1960-08-26,32.7,20.4
1960-08-27,29,19
1960-08-28,28.7,20.3
1960-08-29,27.2,17.6
1960-08-30,27.2,16.9
1960-08-31,30.4,16.9
1960-09-01,34.4,20.7
1960-09-02,32.8,22.1
1960-09-03,27.5,18.8
1960-09-04,27,17.5
1960-09-05,26.4,17
1960-09-06,27.3,15.7
1960-09-07,29.6,17.7
1960-09-08,32.1,18.1
1960-09-09,34.6,21.6
1960-09-10,34.7,24.6
1960-09-11,34.4,23.7
1960-09-12,33.7,24
1960-09-13,29.9,19.2
1960-09-14,26,18.4
1960-09-15,24.9,17
1960-09-16,24.3,16.2
1960-09-17,24.3,16.5
1960-09-18,26.6,16.1
1960-09-19,28.4,17
1960-09-20,27.4,16.8
1960-09-21,27,16.4
1960-09-22,26.5,16.8
1960-09-23,26.5,16
1960-09-24,25.6,16.2
1960-09-25,23.4,16.7
1960-09-26,23,15.9
1960-09-27,24.3,14.7
1960-09-28,24.3,15.8
1960-09-29,24.7,14.7
1960-09-30,23.4,15
1960-10-01,26,16
1960-10-02,30.2,17.2
1960-10-03,30.4,21
1960-10-04,27.4,16
1960-10-05,27.8,18.4
1960-10-06,25.6,16.4
1960-10-07,27,15
1960-10-08,30.1,18.7
1960-10-09,25.8,15.8
1960-10-10,26,17.7
1960-10-11,27,16.6
1960-10-12,27.8,18
1960-10-13,30.3,20.8
1960-10-14,31.2,22.4
1960-10-15,32.5,24.1
1960-10-16,29.2,21.4
1960-10-17,27.3,19.7
1960-10-18,29.2,19.2
1960-10-19,26.7,17.3
1960-10-20,21.8,16
1960-10-21,22.8,13.9
1960-10-22,28.8,15.8
1960-10-23,30.3,20
1960-10-24,30.9,21.3
1960-10-25,31.2,21.4
1960-10-26,30.3,21.6
1960-10-27,30.4,21.4
1960-10-28,30.8,21.4
1960-10-29,29.2,21.9
1960-10-30,29.1,21.6
1960-10-31,28.4,21
1960-11-01,24.4,16.6
1960-11-02,19.7,12.4
1960-11-03,17.4,11.4
1960-11-04,17.8,11.2
1960-11-05,20.2,12.3
1960-11-06,21.8,13.7
1960-11-07,23.4,15.5
1960-11-08,24.3,16.2
1960-11-09,23.2,14.9
1960-11-10,22.3,13
1960-11-11,23.9,13.9
1960-11-12,24.9,16.3
1960-11-13,25.4,17.6
1960-11-14,24.6,17.9
1960-11-15,22.9,16.7
1960-11-16,24.4,16.3
1960-11-17,18.2,13.6
1960-11-18,14.5,10.2
1960-11-19,15.2,10.9
1960-11-20,18.2,10.6
1960-11-21,21.3,11.4
1960-11-22,19.7,11.6
1960-11-23,21.5,13.3
1960-11-24,24.1,15
1960-11-25,23.3,14.2
1960-11-26,21.3,13.4
1960-11-27,15.6,11.2
1960-11-28,15.6,10.2
1960-11-29,18.8,10.5
1960-11-30,19.8,11.3
1960-12-01,19.2,12.3
1960-12-02,18.3,12
1960-12-03,21.2,11.5
1960-12-04,19.4,12
1960-12-05,18.1,11.7
1960-12-06,16.1,10.4
1960-12-07,15,8.7
1960-12-08,11.5,7.4
1960-12-09,17.5,8.7
1960-12-10,18.5,10.5
1960-12-11,21,12.1
1960-12-12,17.8,14.2
1960-12-13,19.2,13.9
1960-12-14,23.4,14
1960-12-15,23.9,14.2
1960-12-16,24.8,15
1960-12-17,21.7,13.7
1960-12-18,17.4,10.4
1960-12-19,16,10.2
1960-12-20,15.3,8.2
1960-12-21,19.9,8.2
1960-12-22,17.5,11.1
1960-12-23,18.9,11.3
1960-12-24,18,9.1
1960-12-25,19.2,11.8
1960-12-26,21.5,13.4
1960-12-27,19.5,14.7
1960-12-28,22.8,9
1960-12-29,12.1,7
1960-12-30,16.2,7.7
1960-12-31,16.7,9.7
1961-01-01,11.9,6.7
1961-01-02,9.2,6.2
1961-01-03,12.3,6.2
1961-01-04,14.2,7.2
1961-01-05,10.6,5.9
1961-01-06,13.3,6.7
